# iterator, reward, timestamp 
1,-360.8610564102141,1567183486.110219
2,-427.4775981903076,1567183491.22106
3,-424.24964904785156,1567183493.2245405
4,-425.3380298614502,1567183496.3305938
5,-370.48176492793436,1567183499.437699
6,-302.96533146772094,1567183502.5454705
7,-303.61319371205343,1567183505.6502187
8,-301.13951416196085,1567183507.6516523
9,-308.2446830179716,1567183509.653797
10,-49.90132434952855,1567183512.760265
11,-307.4641197997448,1567183517.8738372
12,-59.11517454798422,1567183520.980221
13,-48.43809538586347,1567183522.982126
14,-51.13236469579068,1567183524.984283
15,-49.95685248361696,1567183526.9864733
16,-54.722583919805615,1567183528.9894452
17,-49.85747515783504,1567183530.9916961
18,-55.89559817615007,1567183532.994328
19,-52.22454987493983,1567183534.997388
20,-51.997719195194584,1567183537.0000381
21,-47.12967409568729,1567183539.002339
22,-50.17065086143773,1567183541.0044377
23,-50.38737637651204,1567183543.0066187
24,-47.53100553430991,1567183545.0092945
25,-49.09944428775562,1567183547.01201
26,-47.12922598810674,1567183549.014004
27,-262.63932742205077,1567183552.121628
28,-308.286653189123,1567183554.1246443
29,-78.85511565627436,1567183557.2318828
30,-51.89133888229645,1567183559.2350507
31,-46.64250750574373,1567183561.2374542
32,-54.97003352779386,1567183563.2410529
33,-47.346780628195376,1567183565.2450545
34,-51.05065953872825,1567183567.248701
35,-48.77505989574726,1567183569.2519362
36,-49.928140256901514,1567183571.254335
37,-51.82128823489181,1567183573.2574525
38,-48.942020987135685,1567183575.260429
39,-50.4777681636101,1567183577.262703
40,-48.53169552691011,1567183579.2658343
41,-47.77501530328487,1567183581.268401
42,-47.53326708854426,1567183583.2719276
43,-50.107080427438156,1567183585.2743852
44,-50.81504921182612,1567183587.2768216
45,-46.900303775483785,1567183589.2795115
46,-52.595982595058054,1567183591.2821252
47,-45.848955612861374,1567183593.284944
48,-50.86115834489449,1567183595.2872558
49,-45.59291680705453,1567183597.289799
50,-54.73199680225149,1567183599.2933164
51,-50.978461610861416,1567183601.2966316
52,-48.30180725258121,1567183603.2996936
53,-50.17316880327743,1567183605.3033185
54,-48.56627325308318,1567183607.3057094
55,-51.57747228860168,1567183609.3083532
56,-46.46498257482998,1567183611.310425
57,-52.238762162933604,1567183613.3135457
58,-49.53278778719741,1567183615.317151
59,-48.591774332260876,1567183617.3193223
60,-50.590423826293595,1567183619.3221228
61,-48.145912496893544,1567183621.324885
62,-51.806005616761325,1567183623.3282242
63,-47.020059945618776,1567183625.3310015
64,-51.90788582282925,1567183627.333692
65,-50.202660641764915,1567183629.3363652
66,-48.188267955149335,1567183631.33905
67,-46.90652336603127,1567183633.3421931
68,-49.964678919083326,1567183635.345544
69,-49.800500865280256,1567183637.3490262
70,-50.09497100188174,1567183639.350731
71,-53.607931410570785,1567183641.354091
72,-43.54410764963934,1567183643.357946
73,-48.41861094077782,1567183645.3608289
74,-46.15085105909737,1567183647.3642373
75,-54.476335541238896,1567183649.3670146
76,-47.75145867514484,1567183651.3696892
77,-50.474109215434616,1567183653.371964
78,-46.865201809893705,1567183655.3746638
79,-46.49472264874849,1567183657.3772323
80,-49.5009348763185,1567183659.3794446
81,-50.71734928553055,1567183661.3830285
82,-311.5345753650018,1567183664.4900944
83,-306.10988873137836,1567183666.493427
84,-278.5834891543782,1567183669.5999613
85,-308.9156431724055,1567183672.706674
86,-112.30736084405716,1567183675.8130865
87,-56.01893369685988,1567183677.815542
88,-48.80839678579845,1567183679.8177526
89,-49.73203081386227,1567183681.8208616
90,-51.42610874468423,1567183683.8237598
91,-50.839447418229135,1567183685.8258648
92,-49.33620838482528,1567183687.829132
93,-47.864619985546355,1567183689.8313293
94,-48.219946435836036,1567183691.8340657
95,-319.76842880249023,1567183695.9419026
96,-96.29753037671125,1567183699.048838
97,-45.67211942575395,1567183701.0510569
98,-50.37432532877582,1567183703.0535483
99,-46.27687826806639,1567183705.0551088
100,-51.806717392761335,1567183707.0572577
101,-46.26404502438563,1567183709.0599568
102,-49.03949534025878,1567183711.0627537
103,-50.69410614166924,1567183713.0664458
104,-46.00025595347337,1567183715.0691497
105,-49.3548982568126,1567183717.0712676
106,-45.75615904411645,1567183719.0738974
107,-49.03649409945793,1567183721.0771446
108,-47.256093507432325,1567183723.0798795
109,-51.26429514919508,1567183725.082286
110,-47.12874005503818,1567183727.0858212
111,-51.18806138062952,1567183729.088755
112,-47.587111637737934,1567183731.0904694
113,-50.75337238557869,1567183733.093093
114,-50.96974006186731,1567183735.096346
115,-48.80226922003081,1567183737.098227
116,-46.13561433407208,1567183739.1018896
117,-47.46562063557249,1567183741.10505
118,-49.940538305844306,1567183743.1079135
119,-48.42605477373064,1567183745.1118467
120,-49.55007392924769,1567183747.1147091
121,-49.602753719012554,1567183749.1167912
122,-48.30844389658663,1567183751.1188192
123,-51.97220848581765,1567183753.120916
124,-313.5091278066361,1567183757.228698
125,-379.02662798380015,1567183761.336152
126,-381.0877439923848,1567183763.3390856
127,-93.34379330023798,1567183766.4460747
128,-282.8422494485698,1567183769.5527122
129,-161.95584372801454,1567183772.6591916
130,-309.6205552548025,1567183774.662022
131,-95.53529691760721,1567183777.7688005
132,-58.257675999698016,1567183779.7730181
133,-48.78936862313319,1567183781.7765534
134,-51.217383382891,1567183783.7793405
135,-48.87151500345501,1567183785.7817674
136,-49.97111779571237,1567183787.7851415
137,-50.28485512474537,1567183789.7884202
138,-51.3213211600283,1567183791.792788
139,-84.45935691061752,1567183794.9004748
140,-309.3059109692343,1567183796.9036694
141,-120.21805244213395,1567183800.009814
142,-308.24034077787786,1567183804.119061
143,-47.422044748807636,1567183807.2255585
144,-47.90507956346236,1567183809.2288086
145,-49.82285509850076,1567183811.2312367
146,-298.17946822708416,1567183814.3383071
147,-308.93818689677545,1567183816.341076
148,-67.15948910338257,1567183819.4485993
149,-48.95774145365968,1567183821.452173
150,-51.577896336070495,1567183823.45542
151,-48.733009287688894,1567183825.4586284
152,-50.3000658919233,1567183827.461417
153,-49.79660084924098,1567183829.4650052
154,-47.93701307129029,1567183831.4679465
155,-49.898412521772144,1567183833.4712558
156,-50.43960591984466,1567183835.474276
157,-49.130091620564706,1567183837.4779177
158,-48.8796208505769,1567183839.4806924
159,-49.99486538976936,1567183841.4834876
160,-43.79920366834239,1567183843.4871652
161,-51.71558110208972,1567183845.490418
162,-50.23059780310528,1567183847.4938312
163,-53.70609328604482,1567183849.4963367
164,-50.827712388578156,1567183851.4990418
165,-48.88804639396478,1567183853.5019672
166,-51.77018647036568,1567183855.5061684
167,-321.72346115112305,1567183858.6138828
168,-148.61361857056286,1567183861.7210846
169,-48.68402081622449,1567183863.7234497
170,-47.950401061666284,1567183865.7267454
171,-54.36393656891361,1567183867.729092
172,-326.4656066894531,1567183871.8366635
173,-162.7143152136119,1567183874.9434345
174,-47.62912719710586,1567183876.946393
175,-57.199587149050956,1567183878.9500818
176,-47.88756135277382,1567183880.9534173
177,-51.25848418993796,1567183882.9564402
178,-45.9260579466809,1567183884.959743
179,-50.342269122976234,1567183886.9625316
180,-39.06079509242017,1567183888.9654336
181,-43.676203850380716,1567183890.9700077
182,-307.43833216926555,1567183894.0772078
183,-312.4063999063995,1567183896.0809958
184,-44.94282771670191,1567183900.1882505
185,-44.39180434969054,1567183902.1904233
186,-46.59621111279686,1567183904.1929326
187,-44.040620553312785,1567183906.1958244
188,-320.2338218688965,1567183911.3040617
189,-110.68679269476813,1567183914.4120672
190,-51.86009793086941,1567183916.4144797
191,-49.5389964662261,1567183918.4169693
192,-48.08145895965017,1567183920.419474
193,-50.94279694369791,1567183922.4225433
194,-46.04815383980437,1567183924.4259596
195,-46.437295905738175,1567183926.4291399
196,-50.558014783281486,1567183928.4319923
197,-49.102982826416884,1567183930.4340115
198,-44.73923950807664,1567183932.4374528
199,-49.648303636734404,1567183934.4406514
200,-48.11540007964674,1567183936.4425054
201,-46.46974307031349,1567183938.4458454
202,-45.4550231895722,1567183940.4491854
203,-46.90280066788646,1567183942.451616
204,-48.995981666968184,1567183944.4539857
205,-48.084056485152175,1567183946.456261
206,-46.00909649991027,1567183948.4591672
207,-43.965418399704824,1567183950.461817
208,-47.26326265943836,1567183952.4650745
209,-46.16630004270489,1567183954.4676
210,-308.2566476418236,1567183957.575625
211,-283.03375316231677,1567183960.6836421
212,-116.69547633936966,1567183963.79032
213,-248.06673280036583,1567183966.897218
214,-306.58238730271233,1567183970.0040984
215,-309.04452360338496,1567183972.0066204
216,-104.64189513495677,1567183975.1133714
217,-51.71958959434251,1567183977.1162145
218,-44.19468737334742,1567183979.1193433
219,-48.32088590604948,1567183981.1217275
220,-48.76697009288747,1567183983.12488
221,-49.935468201719836,1567183985.12791
222,-46.22050481997633,1567183987.1310372
223,-47.92778982234528,1567183989.1339436
224,-46.325468863273976,1567183991.136929
225,-46.50557619908488,1567183993.13941
226,-49.97055893087784,1567183995.1424818
227,-48.30825581269165,1567183997.145059
228,-44.5168530089599,1567183999.1484017
229,-63.39850733356158,1567184002.2564898
230,-280.84622094629003,1567184006.3691192
231,-90.74903155729011,1567184009.4771457
232,-280.9258742907481,1567184012.5840635
233,-306.55517298600654,1567184015.6903474
234,-307.82619293943793,1567184017.6928904
235,-70.10682513634805,1567184020.8002193
236,-296.0173499441205,1567184023.906638
237,-90.51228580062414,1567184027.0129912
238,-49.13240387298124,1567184029.0153546
239,-48.41261097848049,1567184031.0174375
240,-45.56247853451234,1567184033.0211024
241,-47.26826710058977,1567184035.0236514
242,-49.29310161109464,1567184037.0270998
243,-46.86627197155394,1567184039.0292742
244,-48.33968587469098,1567184041.0323193
245,-47.46636306947863,1567184043.0348163
246,-48.07621560618033,1567184045.0374362
247,-46.25020518669092,1567184047.0397677
248,-49.042073745003385,1567184049.0420017
249,-44.97180692295772,1567184051.0454855
250,-306.7223728021144,1567184054.152499
251,-373.6482475054638,1567184062.2664666
252,-378.34485482900755,1567184064.2698803
253,-376.8606995237306,1567184066.27357
254,-435.3964328765869,1567184069.3840988
255,-372.3812967038237,1567184073.4937427
256,-304.941554776884,1567184077.6021698
257,-51.0380867347825,1567184080.7096837
