# iterator, reward, timestamp 
1,22.557536760965984,1568592038.8246818
2,22.910157839457195,1568592042.9365819
3,124.54414367675781,1568592047.0459387
4,128.90326976776123,1568592048.048757
5,127.62022018432617,1568592049.0498655
6,125.15401840209961,1568592050.0528123
7,22.26754029591878,1568592054.1660428
8,26.733795801798504,1568592058.2756476
9,23.124853769938152,1568592062.3870354
10,27.36361821492513,1568592066.4983206
11,22.935867309570312,1568592070.6098583
12,26.087840398152668,1568592074.7195954
13,27.440547943115234,1568592078.831084
14,25.46815077463786,1568592082.9438806
15,25.53407351175944,1568592087.0544033
16,28.153459231058758,1568592091.1646485
17,23.395180702209473,1568592095.2748256
18,128.50821018218994,1568592100.3874204
19,24.63253339131673,1568592104.4996889
20,23.960987726847332,1568592108.611043
21,31.654000282287598,1568592112.7201185
22,28.076688448588055,1568592116.8295257
23,32.039761543273926,1568592120.9391088
24,29.73063786824544,1568592125.0512514
25,25.6500244140625,1568592129.1636639
26,28.34475040435791,1568592133.2745779
27,25.760889053344727,1568592137.3869412
28,27.175426483154297,1568592141.49733
29,30.26735782623291,1568592142.4992712
30,28.098225593566895,1568592143.5002918
31,34.0195894241333,1568592147.6136336
32,31.287391980489094,1568592151.7244549
33,29.332081476847332,1568592155.8341465
34,26.319583257039387,1568592159.9441106
35,34.87133979797363,1568592164.0578823
36,28.510212898254395,1568592168.1679301
37,37.116289138793945,1568592172.27476
38,32.337029774983726,1568592176.3847494
39,32.20951557159424,1568592180.494675
40,28.06552251180013,1568592184.6050293
41,26.515682538350422,1568592185.606642
42,26.24622980753581,1568592189.7209504
43,27.33294169108073,1568592193.8311396
44,28.35687001546224,1568592194.8335621
45,32.341957092285156,1568592198.9418302
46,29.578566551208496,1568592203.0529554
47,27.750054995218914,1568592207.1610768
48,129.34613227844238,1568592211.2709107
49,24.150729179382324,1568592215.3800673
50,26.475389798482258,1568592216.3825567
51,135.83528995513916,1568592220.4903245
52,31.835476557413738,1568592224.5985274
53,136.05201244354248,1568592228.711278
54,28.24898560841878,1568592232.8210218
55,31.67589505513509,1568592233.8237925
56,31.629204750061035,1568592237.9318922
57,27.106364568074543,1568592242.0419703
58,31.20410442352295,1568592246.154517
59,27.49367554982503,1568592250.2661028
60,138.5248899459839,1568592254.3778002
61,27.975996335347492,1568592258.48755
62,31.972169876098633,1568592262.5991993
63,27.91746457417806,1568592266.7117183
64,28.508106867472332,1568592267.7141194
65,31.141002972920734,1568592271.827101
66,31.659960746765137,1568592275.9361658
67,31.842509905497234,1568592280.045083
68,36.14771366119385,1568592284.1540513
69,30.378540356953938,1568592288.2659144
70,29.71506118774414,1568592292.377984
71,27.74667739868164,1568592293.37982
72,31.24523162841797,1568592297.4930947
73,23.93050988515218,1568592301.6044738
74,26.969234148661297,1568592302.6071787
75,33.704678217569985,1568592306.7186258
76,30.00064690907796,1568592310.8318717
77,28.19836139678955,1568592311.8307602
78,132.75635242462158,1568592316.9403946
79,26.766856511433918,1568592321.0518336
80,23.12636375427246,1568592322.0541897
81,27.56524085998535,1568592323.0546956
82,29.088973999023438,1568592327.1686163
83,37.08648681640625,1568592331.277645
84,37.5598669052124,1568592332.279392
85,34.02125835418701,1568592333.2807682
86,28.110345204671223,1568592337.3913627
87,27.13453769683838,1568592341.5009491
88,34.349640210469566,1568592345.614537
89,30.396898587544758,1568592349.7251153
90,34.21334425608317,1568592353.836339
91,30.71296215057373,1568592357.9480217
92,28.408169746398926,1568592362.0587492
93,27.045130729675293,1568592366.170625
94,30.762513478597004,1568592370.288496
95,27.791182200113933,1568592371.2902234
96,29.403209686279297,1568592372.2917154
97,27.851184209187824,1568592373.2925875
98,32.39178657531738,1568592377.4018037
99,37.83726692199707,1568592381.512516
100,24.740060170491535,1568592385.622442
101,129.65714931488037,1568592389.7330291
102,27.939558029174805,1568592393.845282
103,132.16614723205566,1568592397.9560816
104,28.659860293070476,1568592402.0630121
105,30.869682629903156,1568592403.0632057
106,29.912630716959637,1568592404.0649536
107,32.749295234680176,1568592408.1757324
108,30.449509620666504,1568592412.286011
109,31.78580602010091,1568592416.3987033
110,34.93150075276693,1568592420.5071502
111,28.40721607208252,1568592421.5119634
112,21.88408374786377,1568592425.6207259
113,35.76958179473877,1568592429.7299562
114,32.22215175628662,1568592430.732102
115,29.411713282267254,1568592434.8433528
116,26.897788047790527,1568592438.9513698
117,33.18607807159424,1568592443.0593958
118,27.38531430562337,1568592447.1681793
119,27.80326207478841,1568592451.2783563
120,37.343382835388184,1568592455.3874896
121,30.211528142293293,1568592459.4987233
122,32.221198081970215,1568592460.5012517
123,28.192321459452312,1568592464.61116
124,31.326969464619953,1568592465.6135669
125,37.71352767944336,1568592469.7259421
126,30.1441748936971,1568592470.7276573
127,29.868602752685547,1568592471.7296
128,27.652263641357422,1568592475.841413
129,29.513001441955566,1568592476.8449497
130,29.515743255615234,1568592480.9550834
131,32.51194953918457,1568592485.064636
132,30.462066332499187,1568592489.1797621
133,34.055113792419434,1568592493.292166
134,27.965625127156574,1568592497.4030151
135,31.857728958129883,1568592501.5140913
136,31.823078791300457,1568592505.6240408
137,30.304749806722004,1568592509.732451
138,34.810781478881836,1568592513.8437612
139,31.917850176493328,1568592514.8467994
140,28.734008471171062,1568592518.960094
141,31.875967979431152,1568592519.9622386
142,26.342312494913738,1568592520.9673505
143,128.3707618713379,1568592525.076789
144,28.020620346069336,1568592529.1839585
145,30.490914980570476,1568592533.29407
146,26.78656578063965,1568592534.2964258
147,29.885490735371906,1568592538.4064558
148,135.85138320922852,1568592544.520945
149,137.33327388763428,1568592545.5225036
150,26.508609453837078,1568592549.6333265
151,28.189222017923992,1568592553.744961
152,32.10568428039551,1568592557.8547711
153,31.76577885945638,1568592561.9653997
154,30.32199541727702,1568592566.07497
155,31.720995903015137,1568592567.0800474
156,29.433210690816242,1568592571.1905854
157,27.461131413777668,1568592575.2971056
158,23.917555809020996,1568592579.4116838
