# iterator, reward, timestamp 
1,91.66258573532104,1567044491.9104064
2,159.99305248260498,1567044495.015487
3,52.556633949279785,1567044498.1230717
4,157.88114070892334,1567044501.2304664
5,60.21726131439209,1567044504.3371153
6,22.489349047342937,1567044506.339555
7,21.399378776550293,1567044508.3418531
8,22.846579551696777,1567044510.3442326
9,22.770126660664875,1567044512.3474073
10,22.03826109568278,1567044514.349883
11,22.998929023742676,1567044516.3534157
12,20.916223526000977,1567044518.3563285
13,20.907282829284668,1567044520.3593974
14,21.490176518758137,1567044522.361988
15,23.44504992167155,1567044524.365214
16,22.645751635233562,1567044526.367763
17,22.212942441304524,1567044528.3702633
18,22.350390752156574,1567044530.37251
19,22.76114622751872,1567044532.3749015
20,22.788484891255695,1567044534.377545
21,22.72633711496989,1567044536.3808763
22,23.22729428609212,1567044538.383643
23,22.80263106028239,1567044540.3860373
24,22.63494332631429,1567044542.3886263
25,22.517959276835125,1567044544.3909016
26,22.034247716267902,1567044546.3940902
27,22.727330525716145,1567044548.3969486
28,22.282520929972332,1567044550.399612
29,22.391120592753094,1567044552.4017498
30,163.2152795791626,1567044558.5145676
31,68.87280941009521,1567044561.6223664
32,24.12096659342448,1567044563.6256075
33,23.247718811035156,1567044565.6283307
34,22.719661394755047,1567044567.6312804
35,23.531397183736164,1567044569.6347845
36,22.928873697916668,1567044571.6373584
37,24.2611567179362,1567044573.6408236
38,23.243308067321777,1567044575.6439822
39,23.61452579498291,1567044577.6466794
40,25.890191396077473,1567044579.6500583
41,25.577863057454426,1567044581.6526203
42,25.582114855448406,1567044583.6549528
43,24.008830388387043,1567044585.657983
44,91.56187375386556,1567044588.7651649
45,152.39051977793375,1567044590.7684503
46,49.88578955332438,1567044593.8758771
47,25.31258265177409,1567044595.879773
48,24.99810854593913,1567044597.8838925
49,26.199857393900555,1567044599.887896
50,24.68101183573405,1567044601.89114
51,25.03081162770589,1567044603.894054
52,25.042255719502766,1567044605.897155
53,24.857719739278156,1567044607.9009724
54,24.55095450083415,1567044609.9038637
55,25.72031815846761,1567044611.9079225
56,23.545026779174805,1567044613.9111998
57,25.144219398498535,1567044615.9153912
58,24.15613333384196,1567044617.9183247
59,24.905165036519367,1567044619.9209592
60,24.757544199625652,1567044621.9239495
61,25.04853407541911,1567044623.9275906
62,21.26026153564453,1567044625.930953
63,23.08468023935954,1567044627.9348562
64,147.140105565389,1567044634.0463018
65,21.129846572875977,1567044637.1537383
66,22.794047991434734,1567044639.1568282
67,21.36397361755371,1567044641.1593661
68,19.64561144510905,1567044643.1619725
69,21.4310884475708,1567044645.165319
70,22.036512692769367,1567044647.168412
71,23.54152997334798,1567044649.1707587
72,23.98685614267985,1567044651.1727533
73,25.101184844970703,1567044653.1757653
74,25.08668104807536,1567044655.1786926
75,24.542689323425293,1567044657.1818168
76,24.047136306762695,1567044659.184165
77,25.41502316792806,1567044661.1876268
78,26.323715845743816,1567044663.1901417
79,21.89489205678304,1567044665.193069
80,24.954557418823242,1567044667.1953185
81,25.242090225219727,1567044669.197684
82,25.238553682963055,1567044671.1999154
83,26.025056838989258,1567044673.2028067
84,27.288953463236492,1567044675.2054932
85,25.8333683013916,1567044677.2077184
86,27.66891320546468,1567044679.210614
87,25.226712226867676,1567044681.2135708
88,25.66806475321452,1567044683.215573
89,24.6812105178833,1567044685.2180555
90,23.6660639444987,1567044687.220846
91,150.85371335347494,1567044690.3282635
92,31.364957491556805,1567044693.4356654
93,24.13618564605713,1567044695.4384098
94,24.539391199747723,1567044697.4407337
95,24.77848529815674,1567044699.4440217
96,24.6428648630778,1567044701.4465306
97,24.709900220235188,1567044703.4496753
98,25.82542101542155,1567044705.4523222
99,22.940675417582195,1567044707.4553008
100,149.79799588521323,1567044710.561976
101,36.52449448903402,1567044713.665703
102,23.66062005360921,1567044715.6679735
103,22.558132807413738,1567044717.6695592
104,21.53623104095459,1567044719.671783
105,23.24489752451579,1567044721.6737745
106,162.7429723739624,1567044726.7825289
107,67.74250666300456,1567044729.8901558
108,22.587100664774578,1567044731.8933642
109,22.41520086924235,1567044733.8969462
110,22.176384925842285,1567044735.900296
111,21.9193696975708,1567044737.9031081
112,23.87380599975586,1567044739.9058197
113,22.415002187093098,1567044741.9086425
114,22.907296816507976,1567044743.910893
115,22.486368815104168,1567044745.9136386
116,24.126052856445312,1567044747.916769
117,21.227359771728516,1567044749.91978
118,21.00638548533122,1567044751.9215868
119,21.564722061157227,1567044753.9246676
120,22.831320762634277,1567044755.9277017
121,23.159265518188477,1567044757.9307978
122,22.79682954152425,1567044759.9341109
123,23.098468780517578,1567044761.9374387
124,23.824016253153484,1567044763.9399166
125,22.932966550191242,1567044765.9434717
126,21.88567320505778,1567044767.9458656
127,23.30458164215088,1567044769.9482956
128,22.231221199035645,1567044771.9507258
129,79.02836799621582,1567044775.0573673
130,48.60230286916097,1567044778.1636953
131,22.948066393534344,1567044780.1673822
132,21.27524216969808,1567044782.1713119
133,21.912892659505207,1567044784.174393
134,20.813465118408203,1567044786.1772804
135,21.573464075724285,1567044788.1808524
136,23.091912269592285,1567044790.1831708
137,21.19763692220052,1567044792.1863496
138,22.085189819335938,1567044794.189117
139,21.7512845993042,1567044796.1921632
140,151.9638697306315,1567044803.3049574
141,25.82220236460368,1567044806.411049
142,21.1789608001709,1567044808.4130883
143,22.54951000213623,1567044810.415783
144,21.399299303690594,1567044812.4180107
145,22.041598955790203,1567044814.4205885
146,23.157755533854168,1567044816.4235866
147,21.344741185506184,1567044818.4258127
148,20.150502522786457,1567044820.428854
