# iterator, reward, timestamp 
1,-25.359809398651123,1568986720.2128863
2,-22.223711013793945,1568986723.2177315
3,-23.441195487976074,1568986726.2248657
4,-22.41694927215576,1568986729.228646
5,-22.491931915283203,1568986732.235609
6,-20.048141479492188,1568986735.2418747
7,-28.403282165527344,1568986738.2482681
8,-21.918416023254395,1568986741.2525039
9,-21.18372917175293,1568986744.2599459
10,-22.444605827331543,1568986747.2660015
11,-23.273944854736328,1568986750.2746646
12,-21.25537395477295,1568986753.2788208
13,-27.531743049621582,1568986756.2841582
14,-23.01025390625,1568986759.2902431
15,-23.125529289245605,1568986762.296397
16,-22.750258445739746,1568986765.3026721
17,-23.536086082458496,1568986768.3084297
18,-19.54662799835205,1568986771.316563
19,-23.293614387512207,1568986774.319139
20,-24.44171905517578,1568986777.3268251
21,-21.573185920715332,1568986780.332808
22,-23.513197898864746,1568986783.3391328
23,-22.008180618286133,1568986786.3433104
24,-23.644566535949707,1568986789.3505096
25,-22.769927978515625,1568986792.3558762
26,-26.711106300354004,1568986795.3614223
27,-21.363139152526855,1568986798.3661695
28,-19.93274688720703,1568986801.3726394
29,-23.840665817260742,1568986804.3782141
30,-24.393320083618164,1568986807.385144
31,-21.995067596435547,1568986810.391616
32,-26.86452865600586,1568986813.3977828
33,-24.371027946472168,1568986816.403052
34,-23.816227912902832,1568986819.408793
35,-22.974252700805664,1568986822.4150727
36,-22.583365440368652,1568986825.4218793
37,-24.59263801574707,1568986828.4269066
38,-21.555185317993164,1568986831.432735
39,-24.500608444213867,1568986834.4374976
40,-24.326562881469727,1568986837.445166
41,-21.475553512573242,1568986840.4538667
42,-22.758126258850098,1568986843.4596076
43,-22.31276035308838,1568986846.4674041
44,-23.984193801879883,1568986849.4736137
45,-22.875428199768066,1568986852.4796336
46,-23.312807083129883,1568986855.4852006
47,-23.24974536895752,1568986858.4907591
48,-22.456049919128418,1568986861.4976625
49,-23.318886756896973,1568986864.504397
50,-23.548007011413574,1568986867.5120432
51,-20.420551300048828,1568986870.5207047
52,-22.825956344604492,1568986873.5266268
53,-23.467063903808594,1568986876.5320456
54,-22.849082946777344,1568986879.5390582
55,-25.893330574035645,1568986882.5447688
56,-21.970510482788086,1568986885.549894
57,-23.776769638061523,1568986888.5551157
58,-23.40102195739746,1568986891.561441
59,-23.327946662902832,1568986894.5696003
60,-22.380471229553223,1568986897.5749867
61,-26.134967803955078,1568986900.5822709
62,-21.71921730041504,1568986903.5893927
63,-23.795723915100098,1568986906.5959668
64,-22.803425788879395,1568986909.602601
65,-20.189285278320312,1568986912.6102252
66,-20.987629890441895,1568986915.6167226
67,-22.037744522094727,1568986918.623855
68,-20.19369602203369,1568986921.629913
69,-24.2232084274292,1568986924.6366625
70,-22.909045219421387,1568986927.6427138
71,-20.60091495513916,1568986930.6500757
72,-22.56953716278076,1568986933.6548176
73,-18.090248107910156,1568986936.6623135
74,-23.57649803161621,1568986939.6692216
75,-21.501541137695312,1568986942.6738844
76,-22.812485694885254,1568986945.6798482
77,-21.835684776306152,1568986948.6868935
78,-23.15962314605713,1568986951.6918063
79,-24.77240562438965,1568986954.6973
80,-19.684910774230957,1568986957.7057612
81,-23.380756378173828,1568986960.710695
82,-25.66981315612793,1568986963.7168627
83,-22.382020950317383,1568986966.7236176
84,-24.207353591918945,1568986969.7301185
85,-23.851752281188965,1568986972.7350283
86,-14.661431312561035,1568986975.7418966
87,-20.625710487365723,1568986978.7474277
88,-23.021936416625977,1568986981.7536523
89,-23.116230964660645,1568986984.759419
90,-26.237964630126953,1568986987.7646844
91,-22.054672241210938,1568986990.7702646
92,-22.614598274230957,1568986993.7768464
93,-22.057533264160156,1568986996.783551
94,-24.14238452911377,1568986999.791045
95,-21.875619888305664,1568987002.7975283
96,-21.40212059020996,1568987005.8026507
97,-25.973916053771973,1568987008.8095193
98,-22.65632152557373,1568987011.814962
99,-23.068547248840332,1568987014.8214536
100,-21.886825561523438,1568987017.829552
101,-23.301124572753906,1568987020.8369868
102,-22.47750759124756,1568987023.8447368
103,-23.27442169189453,1568987026.8523
104,-21.73590660095215,1568987029.8594325
105,-22.883296012878418,1568987032.8650289
106,-21.858930587768555,1568987035.8727827
107,-25.226950645446777,1568987038.876031
108,-22.293925285339355,1568987041.883381
109,-23.473143577575684,1568987044.8893125
110,-21.599173545837402,1568987047.8936799
111,-21.161556243896484,1568987050.9005284
112,-21.349191665649414,1568987053.9063385
113,-22.80449867248535,1568987056.9127033
114,-22.245049476623535,1568987059.9167726
115,-22.783398628234863,1568987062.9241128
116,-22.469401359558105,1568987065.9303167
117,-25.969743728637695,1568987068.9360793
118,-24.81377124786377,1568987071.9426994
119,-19.2868709564209,1568987074.949849
120,-25.48050880432129,1568987077.9541976
121,-22.075533866882324,1568987080.9589827
122,-19.75119113922119,1568987083.965573
123,-25.01082420349121,1568987086.971064
124,-20.869851112365723,1568987089.977904
125,-21.284937858581543,1568987092.98463
126,-21.495819091796875,1568987095.990877
127,-22.861719131469727,1568987098.997838
128,-18.00394058227539,1568987102.0060308
129,-21.781086921691895,1568987105.0122125
130,-22.940397262573242,1568987108.0176473
131,-23.154854774475098,1568987111.024273
132,-27.8092622756958,1568987114.0310056
133,-19.36185359954834,1568987117.0340192
134,-21.384119987487793,1568987120.0402944
135,-22.696375846862793,1568987123.049632
136,-19.550085067749023,1568987126.0569224
137,-24.063706398010254,1568987129.0617259
138,-22.148609161376953,1568987132.0695336
139,-21.195650100708008,1568987135.0735264
140,-21.5071439743042,1568987138.0805602
141,-20.233154296875,1568987141.0881937
142,-23.313522338867188,1568987144.0951617
143,-23.29385280609131,1568987147.1017191
144,-26.781439781188965,1568987150.107029
145,-21.75164222717285,1568987153.1123686
146,-27.62293815612793,1568987156.117956
147,-21.985411643981934,1568987159.123229
148,-27.20057964324951,1568987162.1298103
149,-21.929025650024414,1568987165.1351066
150,-23.085951805114746,1568987168.1412349
151,-22.71270751953125,1568987171.1493123
152,-20.251870155334473,1568987174.1553314
153,-21.498441696166992,1568987177.162212
154,-23.00405502319336,1568987180.168075
155,-26.53050422668457,1568987183.1755004
156,-22.24576473236084,1568987186.1816595
157,-22.879719734191895,1568987189.1878054
158,-21.992802619934082,1568987192.1930604
159,-23.21040630340576,1568987195.1985505
160,-21.65377140045166,1568987198.2048864
161,-21.71003818511963,1568987201.209148
162,-21.88718318939209,1568987204.2152042
163,-23.388028144836426,1568987207.2233884
164,-23.330092430114746,1568987210.2298112
165,-22.945642471313477,1568987213.2379065
166,-18.003344535827637,1568987216.24448
167,-22.266387939453125,1568987219.25157
168,-22.24147319793701,1568987222.2573066
169,-21.631836891174316,1568987225.2631764
170,-19.984841346740723,1568987228.2702715
171,-20.812392234802246,1568987231.2760172
172,-22.734642028808594,1568987234.28098
173,-21.6904878616333,1568987237.2856424
174,-22.208809852600098,1568987240.2911417
175,-23.013830184936523,1568987243.2970033
176,-21.915078163146973,1568987246.3023224
177,-23.87523651123047,1568987249.3098137
178,-22.763490676879883,1568987252.315211
179,-25.885701179504395,1568987255.3296783
180,-20.314574241638184,1568987258.3329794
181,-23.267149925231934,1568987261.3365247
182,-25.317907333374023,1568987264.3416996
183,-22.096753120422363,1568987267.350548
184,-22.038578987121582,1568987270.354316
185,-25.014519691467285,1568987273.3620782
186,-19.608616828918457,1568987276.3678434
187,-21.87526226043701,1568987279.3742235
188,-23.045778274536133,1568987282.3793285
189,-21.49665355682373,1568987285.3865533
190,-21.41869068145752,1568987288.3905382
191,-20.95353603363037,1568987291.3944008
192,-24.565577507019043,1568987294.402087
193,-21.809697151184082,1568987297.4053214
194,-23.13077449798584,1568987300.4112585
195,-20.71237564086914,1568987303.4181764
196,-20.938634872436523,1568987306.4250264
197,-20.91372013092041,1568987309.4316862
198,-133.06641578674316,1568987312.437567
199,-133.0728530883789,1568987315.4425101
200,-137.0561122894287,1568987320.4537404
201,-136.9706392288208,1568987326.4656935
202,-136.08086109161377,1568987329.473321
203,-136.3506317138672,1568987332.4794383
204,-136.70551776885986,1568987335.4865453
205,-133.81731510162354,1568987339.4950447
206,-136.9386911392212,1568987344.5044837
207,-135.50233840942383,1568987349.5128915
208,-138.8702392578125,1568987354.5225883
209,-139.28699493408203,1568987357.5268776
210,-140.98811149597168,1568987360.5285437
211,-140.97023010253906,1568987367.5391376
212,-139.95850086212158,1568987372.546638
213,-142.7915096282959,1568987380.561015
214,-140.558123588562,1568987387.5751965
215,-142.045259475708,1568987391.5837917
216,-142.15481281280518,1568987394.5897598
217,-144.45722103118896,1568987397.5970387
218,-139.7954225540161,1568987400.605602
219,-143.5786485671997,1568987405.61417
220,-142.9908275604248,1568987408.6179943
221,-143.36609840393066,1568987411.6224327
222,-142.769455909729,1568987414.6278696
223,-143.58055591583252,1568987417.635273
