# iterator, reward, timestamp 
1,60.20236015319824,1567210513.839343
2,95.01612186431885,1567210515.8413615
3,94.56205368041992,1567210517.8439386
4,94.11168098449707,1567210519.8461807
5,94.34938430786133,1567210521.8486705
6,96.61853313446045,1567210523.8513055
7,96.27962112426758,1567210525.8536236
8,96.09949588775635,1567210527.8567295
9,96.63563966751099,1567210529.8594472
10,95.84391117095947,1567210531.8618608
11,98.30278158187866,1567210533.8649015
12,97.76103496551514,1567210535.8671865
13,94.42520141601562,1567210537.8695915
14,94.04075145721436,1567210539.872097
15,94.6577787399292,1567210542.9771426
16,167.44226217269897,1567210546.082861
17,169.24625635147095,1567210548.0856695
18,84.58220958709717,1567210551.1935058
19,169.4808304309845,1567210555.3027153
20,75.47438144683838,1567210558.4106874
21,167.42539405822754,1567210561.5181177
22,67.63160228729248,1567210564.6252396
23,96.08209133148193,1567210566.6279132
24,94.04933452606201,1567210568.63031
25,93.27518939971924,1567210570.6337392
26,94.77972984313965,1567210572.6362343
27,96.1613655090332,1567210574.6393447
28,95.09128332138062,1567210576.6418269
29,96.02689743041992,1567210578.6449344
30,92.95272827148438,1567210580.6479
31,96.72433137893677,1567210582.6504822
32,95.0055718421936,1567210584.653721
33,126.38789415359497,1567210587.7600994
34,127.28944420814514,1567210589.7627878
35,127.22152471542358,1567210591.766005
36,94.29538249969482,1567210594.8737917
37,93.96523237228394,1567210596.8758636
38,95.19040584564209,1567210598.8792968
39,95.47901153564453,1567210600.8817172
40,92.31805801391602,1567210602.8852572
41,93.02955865859985,1567210604.8875341
42,95.16173601150513,1567210606.8903809
43,94.9711799621582,1567210608.893046
44,94.11877393722534,1567210610.8962638
45,94.30980682373047,1567210612.898617
46,93.81699562072754,1567210614.901342
47,95.7673192024231,1567210616.9043112
48,93.97280216217041,1567210618.9073641
49,95.76493501663208,1567210620.9098856
50,95.05140781402588,1567210622.91258
51,94.15847063064575,1567210624.915672
52,94.78414058685303,1567210626.9179127
53,94.28602457046509,1567210628.920826
54,93.13863515853882,1567210630.9240317
55,93.47474575042725,1567210634.0278907
56,93.32042932510376,1567210636.0300272
57,94.5901870727539,1567210638.0335844
58,95.69549560546875,1567210640.035176
59,95.59571743011475,1567210642.0375655
60,95.30007839202881,1567210644.0395844
61,94.93684768676758,1567210646.041718
62,93.53971481323242,1567210648.0447776
63,94.64520215988159,1567210650.047754
64,95.80624103546143,1567210652.0502703
65,166.7434275150299,1567210655.1566854
66,86.90786361694336,1567210658.2638474
67,95.4132080078125,1567210660.2651834
68,94.45685148239136,1567210662.2683036
69,94.50030326843262,1567210664.2707672
70,94.06304359436035,1567210666.2722132
71,94.62976455688477,1567210668.27565
72,93.93274784088135,1567210670.278798
73,96.3054895401001,1567210672.281591
74,95.14904022216797,1567210674.2837071
75,96.72081470489502,1567210676.2862418
76,95.73179483413696,1567210678.2895386
77,166.86037182807922,1567210681.3966675
78,79.53143119812012,1567210684.5024023
79,93.31941604614258,1567210686.505652
80,94.8796272277832,1567210688.5076618
81,94.48742866516113,1567210690.5100753
82,94.28775310516357,1567210692.5133255
83,94.44516897201538,1567210694.5156043
84,95.32272815704346,1567210696.5185645
85,79.60665225982666,1567210699.6268003
86,56.61606788635254,1567210702.734233
87,43.13090443611145,1567210705.842519
88,25.83014965057373,1567210709.949553
89,166.79632663726807,1567210714.0581267
90,29.353857040405273,1567210717.1643555
91,127.56139039993286,1567210720.271188
92,49.19743537902832,1567210723.3787599
93,126.86949968338013,1567210726.4852343
94,56.01072311401367,1567210729.592319
95,127.27999687194824,1567210732.699785
96,62.358736991882324,1567210735.808363
97,27.5079607963562,1567210738.9148967
98,37.03045845031738,1567210742.0217097
99,126.79904699325562,1567210745.127812
100,44.0443754196167,1567210748.2338083
101,125.6476640701294,1567210751.3405411
102,49.41403865814209,1567210754.4485354
103,167.35023260116577,1567210758.5574129
104,52.42609977722168,1567210761.662751
105,56.79699778556824,1567210764.770023
106,118.34275722503662,1567210767.8777556
107,124.3557333946228,1567210770.986239
108,37.82987594604492,1567210774.0936522
109,126.02382898330688,1567210778.2018397
110,44.563889503479004,1567210781.3091612
111,124.27771091461182,1567210784.4161382
112,50.1255989074707,1567210787.52318
113,87.66236901283264,1567210790.6292777
114,58.99620056152344,1567210793.736212
115,50.14863610267639,1567210796.8441286
116,64.41092491149902,1567210799.951475
117,168.86276006698608,1567210803.0582466
118,26.264309883117676,1567210807.1656454
119,126.38717889785767,1567210810.2720313
120,45.90868949890137,1567210813.3781097
121,126.44672393798828,1567210816.4841292
122,52.6050329208374,1567210819.5905454
123,127.59441137313843,1567210822.6978974
124,58.28237533569336,1567210825.8049212
125,125.81455707550049,1567210828.9122536
126,63.32564353942871,1567210832.0203226
127,127.22209095954895,1567210837.1306715
128,41.4961576461792,1567210840.2375154
129,127.82883644104004,1567210843.3427198
130,48.20609092712402,1567210846.449965
131,126.33788585662842,1567210850.5583587
132,53.92444133758545,1567210853.6645463
133,111.62418127059937,1567210856.7716284
134,58.91084671020508,1567210859.877695
135,169.21526193618774,1567210862.9855013
136,64.66567516326904,1567210866.093612
137,124.91407990455627,1567210870.202976
138,94.12777423858643,1567210874.309077
139,166.56255722045898,1567210877.4158633
140,35.17258167266846,1567210880.5225465
141,124.76271390914917,1567210883.6317074
142,157.3091745376587,1567210891.746537
143,159.95216369628906,1567210893.7490845
144,125.71704387664795,1567210897.85769
145,92.86868572235107,1567210900.9643269
146,124.26021695137024,1567210906.0756512
147,91.07816219329834,1567210911.1829753
148,125.0106692314148,1567210918.2944407
149,92.01550483703613,1567210921.4013255
