# iterator, reward, timestamp 
1,89.3389284611,1567116590.6234553
2,22.4344730377,1567116594.2388575
3,124.713242054,1567116597.8515313
4,25.6730914116,1567116601.4665585
5,23.7656235695,1567116605.0796738
6,24.2248177528,1567116608.6937408
7,27.4835824966,1567116612.3108656
8,24.0395665169,1567116615.927604
9,183.812618256,1567116619.543737
10,24.3483781815,1567116623.1556807
11,26.3117551804,1567116626.7700934
12,25.2974629402,1567116630.3866627
13,26.2415409088,1567116633.999687
14,25.7186889648,1567116636.0022871
15,24.2876410484,1567116639.6164005
16,27.2972583771,1567116643.2308006
17,26.5437364578,1567116646.8460085
18,27.7383327484,1567116650.4613013
19,30.6279659271,1567116652.4649372
20,27.1199345589,1567116656.0801103
21,119.090676308,1567116660.6931071
22,26.2671709061,1567116664.311004
23,27.1543860435,1567116667.9263701
24,27.4626016617,1567116671.5460443
25,24.2270231247,1567116675.1580923
26,27.3662805557,1567116678.774144
27,24.058163166,1567116682.3895159
28,27.4636745453,1567116686.0076656
29,117.449760437,1567116690.624373
30,117.083132267,1567116697.2420828
31,28.7282466888,1567116700.853222
32,26.8614292145,1567116704.4688327
33,25.1054763794,1567116708.0872102
34,28.0386209488,1567116711.7035315
35,26.5555381775,1567116715.318894
36,27.3753404617,1567116718.9350371
37,24.2923498154,1567116722.5502896
38,27.5970697403,1567116726.1662867
39,25.0422358513,1567116729.7807403
40,26.6364812851,1567116733.3978536
41,24.7172117233,1567116737.0124977
42,28.1141996384,1567116740.6283393
43,117.657124996,1567116745.241903
44,28.0635356903,1567116748.8609138
45,26.4954566956,1567116752.4739246
46,27.2209048271,1567116756.088057
47,26.4537334442,1567116759.703564
48,166.672587395,1567116763.3136969
49,26.4222621918,1567116766.9315157
50,28.0842781067,1567116770.5468953
51,26.9328951836,1567116774.161826
52,26.6823768616,1567116777.7761235
53,25.0383019447,1567116781.3953362
54,27.9078483582,1567116785.008154
55,25.0597000122,1567116788.6238499
56,26.1301994324,1567116792.2410722
57,27.592420578,1567116795.8548527
58,26.9786119461,1567116799.4695468
59,25.5774259567,1567116803.084796
60,27.0748138428,1567116806.7005026
61,27.3909568787,1567116810.317194
62,129.635930061,1567116814.932162
63,28.4794569016,1567116818.5459228
64,26.5671014786,1567116822.1602998
65,25.0355601311,1567116825.7756932
66,28.5904407501,1567116829.3898222
67,24.1561532021,1567116833.0058854
68,27.8627872467,1567116836.6228197
69,24.2482423782,1567116840.2401624
70,27.5489091873,1567116843.8565106
71,25.2586007118,1567116847.472018
72,27.4187326431,1567116851.087674
73,129.987537861,1567116854.7051978
74,30.0629138947,1567116858.3202977
75,27.9670953751,1567116861.9392653
76,23.8091945648,1567116865.5549011
77,26.8751382828,1567116869.1730003
78,28.0791521072,1567116872.787931
79,24.2159366608,1567116876.4045196
80,26.5703201294,1567116880.0171874
81,26.5567302704,1567116883.630887
82,26.8130898476,1567116887.2456727
83,27.6975631714,1567116890.8612206
84,47.726392746,1567116894.4751174
85,27.8806686401,1567116898.090543
86,25.4989862442,1567116901.7065532
87,26.3192653656,1567116905.324879
88,25.6950259209,1567116908.9399648
89,25.4688262939,1567116912.5547197
90,25.0110626221,1567116916.1709394
91,26.4431238174,1567116919.7865517
92,25.8907079697,1567116923.404423
93,27.7296304703,1567116927.0204818
94,24.4408845901,1567116930.633484
95,27.2371768951,1567116934.2485735
96,26.5823602676,1567116937.863243
97,27.6151895523,1567116941.4775488
98,26.9314646721,1567116945.0960116
99,27.6259183884,1567116948.7112825
100,218.069672585,1567116952.3230507
101,27.0698070526,1567116955.9364243
102,27.3350477219,1567116959.5502422
103,25.0834226608,1567116963.166418
104,26.4465808868,1567116966.780908
105,24.5941281319,1567116970.3961573
106,28.2138586044,1567116974.0132287
107,25.1361727715,1567116977.6297655
108,27.765750885,1567116981.2469234
109,27.0884037018,1567116984.86209
110,27.7106761932,1567116988.4774146
111,25.5646109581,1567116992.093167
112,26.7586708069,1567116995.7089548
113,28.3733010292,1567116999.324213
114,29.7099351883,1567117002.940531
115,26.5347361565,1567117006.5551918
116,24.0716934204,1567117008.558435
117,26.4677405357,1567117010.5614066
118,30.0827026367,1567117012.5642962
119,24.459540844,1567117014.5670846
120,25.0114202499,1567117016.5700467
121,24.1822600365,1567117018.5733907
122,26.2670516968,1567117020.5774305
123,26.5195965767,1567117022.5797548
124,26.1465907097,1567117024.5826054
125,29.7384858131,1567117026.5851765
126,26.4632105827,1567117028.5876825
127,24.3852138519,1567117030.5908012
128,27.1485447884,1567117032.5936403
129,24.923324585,1567117034.5967321
130,24.1799354553,1567117036.5998468
131,26.4388918877,1567117038.6035874
132,26.6960859299,1567117040.606476
133,24.4482159615,1567117042.6102922
134,25.1706838608,1567117044.6129131
135,27.7831554413,1567117046.616925
136,24.2146849632,1567117048.6204674
137,25.1336097717,1567117050.6230712
138,26.5907049179,1567117052.6262875
139,28.1867980957,1567117054.6302106
140,24.2378115654,1567117056.6343257
141,25.1377224922,1567117058.637108
142,27.8638005257,1567117060.6398885
143,161.992430687,1567117064.2507725
144,35.6801748276,1567117067.8635888
145,26.903629303,1567117071.477151
146,120.410919189,1567117079.097467
147,29.2091965675,1567117082.707199
148,24.911403656,1567117084.7106009
149,24.8829722404,1567117086.7128012
150,26.1605978012,1567117088.7162797
151,25.3128409386,1567117090.7198122
152,26.4145731926,1567117092.7229545
153,25.2865552902,1567117094.7261589
154,25.8056521416,1567117096.7292867
155,26.8981456757,1567117098.734279
156,24.7850418091,1567117100.7354393
157,26.3092517853,1567117102.7387733
158,26.2057781219,1567117104.7412329
159,163.302898407,1567117108.3501766
160,40.6950712204,1567117111.9633038
161,28.4646749496,1567117115.5769098
162,25.9965062141,1567117119.1912835
163,26.0316133499,1567117121.1940458
164,26.7048478127,1567117123.1963956
165,27.5210142136,1567117125.1997025
166,29.3636322021,1567117127.2024102
167,25.101006031,1567117129.2048883
168,165.801525116,1567117134.8197656
169,27.4013280869,1567117138.4332929
170,27.6330709457,1567117142.048526
171,28.638780117,1567117145.6634798
172,25.5806446075,1567117147.665087
173,26.1768698692,1567117149.6683364
174,28.1579494476,1567117151.6704497
175,25.6463885307,1567117153.6735768
176,169.138342142,1567117158.2865033
177,25.1907110214,1567117161.901551
178,131.782412529,1567117165.5141091
179,36.3530516624,1567117169.127127
180,47.7660894394,1567117172.743616
181,25.5984067917,1567117176.3605502
182,24.1661071777,1567117179.9744022
183,25.5159139633,1567117181.9770877
184,23.40477705,1567117183.9809575
185,22.8590369225,1567117185.9840865
