# iterator, reward, timestamp 
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728807.2951307
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728807.347053
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728807.4043946
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728807.4551933
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728807.4995265
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";181.25;1575728807.5584388
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728807.5991375
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";236.25;1575728807.6624467
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";182.5;1575728807.702267
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";236.25;1575728807.7623947
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";181.25;1575728807.8079844
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";236.25;1575728807.8580186
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728807.9149208
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728807.9604874
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728808.0059583
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";293.75;1575728808.0593314
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";295.0;1575728808.1094716
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";293.75;1575728808.1714122
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";293.75;1575728808.2235553
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728808.2683702
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";321.25;1575728808.312287
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728808.361386
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";72.5;1575728808.4240234
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";127.5;1575728808.4621496
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";72.5;1575728808.5167482
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";238.75;1575728808.566737
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";72.5;1575728808.6145208
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";72.5;1575728808.6775527
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";265.0;1575728808.7161398
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";72.5;1575728808.7743227
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";126.25;1575728808.8190544
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";126.25;1575728808.8677292
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";72.5;1575728808.9297402
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728808.9732685
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";127.5;1575728809.0222647
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";238.75;1575728809.075349
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";127.5;1575728809.1226432
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";127.5;1575728809.1818752
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";265.0;1575728809.2258873
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";127.5;1575728809.285371
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";181.25;1575728809.3261242
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";126.25;1575728809.3858142
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";182.5;1575728809.4405484
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";126.25;1575728809.4795947
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";236.25;1575728809.5397623
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";126.25;1575728809.5811067
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";181.25;1575728809.6418679
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";181.25;1575728809.689917
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";127.5;1575728809.7339976
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728809.7939923
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";295.0;1575728809.8376646
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728809.8879616
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728809.9434137
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";321.25;1575728809.997148
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728810.0495265
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";127.5;1575728810.0905292
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";265.0;1575728810.143957
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";127.5;1575728810.1916263
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728810.2502446
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";265.0;1575728810.302442
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728810.344219
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";127.5;1575728810.4028661
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";266.25;1575728810.4514644
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";238.75;1575728810.4974117
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";238.75;1575728810.5488138
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";238.75;1575728810.6015897
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";238.75;1575728810.6671114
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";266.25;1575728810.7012837
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";127.5;1575728810.7500896
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";127.5;1575728810.8038585
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";181.25;1575728810.8560042
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";236.25;1575728810.9128313
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";181.25;1575728810.9551182
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";181.25;1575728811.004683
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";127.5;1575728811.0575728
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728811.124094
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728811.1627793
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";211.25;1575728811.20699
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";238.75;1575728811.2599964
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";238.75;1575728811.309447
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";211.25;1575728811.3610961
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728811.425415
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728811.4660158
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";126.25;1575728811.5182462
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728811.5668378
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728811.6231198
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728811.6740181
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";126.25;1575728811.7174592
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728811.7750406
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";181.25;1575728811.817303
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728811.8771222
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";181.25;1575728811.9317224
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";236.25;1575728811.9702523
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";126.25;1575728812.023345
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";181.25;1575728812.0757444
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";126.25;1575728812.1322122
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";72.5;1575728812.1745422
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728812.2247205
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";267.5;1575728812.2756665
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";295.0;1575728812.3288205
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";238.75;1575728812.3759713
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";182.5;1575728812.4277904
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";182.5;1575728812.476664
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728812.5349228
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 10, 9]}";182.5;1575728812.578643
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 10, 9]}";238.75;1575728812.6328373
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";295.0;1575728812.6810973
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";238.75;1575728812.733176
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728812.7939863
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 12, 11, 9]}";182.5;1575728812.8346326
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 12, 11, 9]}";238.75;1575728812.8890843
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";295.0;1575728812.9363115
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";295.0;1575728812.9964077
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 6, 5, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";267.5;1575728813.0534322
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728813.0877829
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 6, 5, 2], ""7_9"": [7, 6, 5, 8, 9]}";183.75;1575728813.141506
"{""10_2"": [10, 9, 8, 5, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 6, 5, 8, 9]}";127.5;1575728813.19537
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 12, 7, 3, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 6, 5, 8, 9]}";237.5;1575728813.2464094
"{""10_2"": [10, 12, 7, 3, 2], ""11_2"": [11, 9, 8, 5, 2], ""7_2"": [7, 3, 2], ""7_9"": [7, 6, 5, 8, 9]}";127.5;1575728813.2926059
